id,feature,fc,pval,qval,gene_name,de
ENSG00000101940,gene,6.36048115176456,4.25189204878995e-05,0.12944147545375398,WDR13,2.66913590529085
ENSG00000105205,gene,0.0402771874976033,5.2979384574714e-05,0.12944147545375398,CLC,-4.6338932443874405
ENSG00000155846,gene,2.07557774429224,5.39566355854948e-05,0.12944147545375398,PPARGC1B,1.05351297154848
ENSG00000005379,gene,0.42118107196786503,5.9466378124373205e-05,0.12944147545375398,TSPOAP1,-1.24748749231216
ENSG00000198482,gene,3.31342323644602,7.136955174702479e-05,0.12944147545375398,ZNF808,1.72832249624202
ENSG00000132356,gene,0.7064758800105431,8.66159202339567e-05,0.12944147545375398,PRKAA1,-0.501287788939881
ENSG00000105726,gene,1.28484897927395,8.87714635227077e-05,0.12944147545375398,ATP13A1,0.361598795484038
ENSG00000100027,gene,0.41718961934902793,0.000111185000402303,0.141858162388288,YPEL1,-1.2612248342013
ENSG00000197323,gene,0.678631423265989,0.000125671093292756,0.142524983248796,TRIM33,-0.559299860918018
ENSG00000030419,gene,0.20603564636841898,0.000157756736239079,0.143227097313113,IKZF2,-2.27903413422649
ENSG00000131089,gene,0.397132889825985,0.00016624377550589198,0.143227097313113,ARHGEF9,-1.33230624768923
ENSG00000059758,gene,0.56757497099577,0.000178726160800169,0.143227097313113,CDK17,-0.817117124263465
ENSG00000183864,gene,0.6997951495443371,0.000182419150099977,0.143227097313113,TOB2,-0.5149954299560461
ENSG00000197345,gene,1.4933661897761001,0.000218697873802132,0.159446371278454,MRPL21,0.5785679735074201
ENSG00000135899,gene,0.7683711409209621,0.000265200935269827,0.180214301253264,SP110,-0.38012476072525503
ENSG00000073060,gene,1.8622598835526,0.000286599090220552,0.180214301253264,SCARB1,0.89705441905668
ENSG00000075234,gene,0.5232371250725341,0.00030015118264969904,0.180214301253264,TTC38,-0.9344631873505358
ENSG00000008405,gene,0.47631720721316295,0.00035262073338482297,0.19726281974986498,CRY1,-1.07000542711617
ENSG00000142185,gene,3.7211473940636,0.000390169876869351,0.19726281974986498,TRPM2,1.8957475365193501
ENSG00000136436,gene,1.38408128676832,0.000448344176550153,0.19726281974986498,CALCOCO2,0.46892867460310295
ENSG00000158109,gene,0.6807956076881629,0.000473626297635921,0.19726281974986498,TPRG1L,-0.5547063657174051
ENSG00000185475,gene,1.48689406901512,0.000483602514790737,0.19726281974986498,TMEM179B,0.5723018689435649
ENSG00000179091,gene,1.6581302406553602,0.000488701058338092,0.19726281974986498,CYC1,0.729557330216081
ENSG00000236017,gene,1.92079117271802,0.000489272237744087,0.19726281974986498,ASMTL-AS1,0.941700678576223
ENSG00000175063,gene,2.95445956535115,0.0004960786311847269,0.19726281974986498,UBE2C,1.5628942543642699
ENSG00000231680,gene,2.38980782375119,0.00050248195488356,0.19726281974986498,LINC02723,1.2568946086376498
ENSG00000163219,gene,0.518941404204142,0.000530588626700412,0.200582152323374,ARHGAP25,-0.946356447704143
ENSG00000131238,gene,2.50752931037351,0.000551048000484,0.20087667646215,PPT1,1.32626656451976
ENSG00000272221,gene,0.538412258880664,0.000591360844533817,0.20576281511929698,AL645933.3,-0.893216836452878
